/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
3.977659409654386e-11,0,3.977659409654386e-11,0.6022340590345614,3.977659409654386e-11,0.3977659409654385,3.977659409654386e-11,0.002458479388534838,3.977659409654386e-11,0.9599022897298866
4.356674553181573e-11,0,4.356674553181573e-11,0.5643325446818428,4.356674553181573e-11,0.4356674553181573,4.356674553181573e-11,0.001067463324611334,4.356674553181573e-11,0.9803790534789357
4.78107491198613e-11,0,4.78107491198613e-11,0.521892508801387,4.78107491198613e-11,0.478107491198613,4.78107491198613e-11,0.0004199489325957545,4.78107491198613e-11,0.9922962486958744
5.260188634013782e-11,0,5.260188634013782e-11,0.4739811365986218,5.260188634013782e-11,0.5260188634013782,5.260188634013782e-11,-7.004742429928443e-05,5.260188634013782e-11,0.9984582903073269
5.836001303223021e-11,0,5.836001303223021e-11,0.4163998696776979,5.836001303223021e-11,0.5836001303223021,5.836001303223021e-11,-0.000171434647354994,5.836001303223021e-11,1.001530429028594
6.551784533766828e-11,0,6.551784533766828e-11,0.3448215466233172,6.551784533766828e-11,0.6551784533766828,6.551784533766828e-11,-0.0003437753158326044,6.551784533766828e-11,1.002614103057617
6.796717912694211e-11,0,6.796717912694211e-11,0.3203282087305789,6.796717912694211e-11,0.6796717912694211,6.796717912694211e-11,-0.0002833947869449796,6.796717912694211e-11,1.002738666080867
7.286584670548978e-11,0,7.286584670548978e-11,0.2713415329451022,7.286584670548978e-11,0.7286584670548978,7.286584670548978e-11,-0.0003619580515146015,7.286584670548978e-11,1.002779597342263
7.531518049476361e-11,0,7.531518049476361e-11,0.246848195052364,7.531518049476361e-11,0.753151804947636,7.531518049476361e-11,-0.0002857250486663347,7.531518049476361e-11,1.002823115213454
8.021384807331127e-11,0,8.021384807331127e-11,0.1978615192668873,8.021384807331127e-11,0.8021384807331127,8.021384807331127e-11,-0.000387686397502922,8.021384807331127e-11,1.002742162800316
8.26631818625851e-11,0,8.26631818625851e-11,0.173368181374149,8.26631818625851e-11,0.826631818625851,8.26631818625851e-11,-0.0003200902739925666,8.26631818625851e-11,1.002750435892953
8.756184944113277e-11,0,8.756184944113277e-11,0.1243815055886723,8.756184944113277e-11,0.8756184944113277,8.756184944113277e-11,-0.0003877215983180557,8.756184944113277e-11,1.0026643406264
9.366470532460887e-11,0,9.366470532460887e-11,0.06335294675391134,9.366470532460887e-11,0.9366470532460887,9.366470532460887e-11,-0.0003430547379444456,9.366470532460887e-11,1.002611416284483
1e-10,0,1e-10,0,1e-10,1,1e-10,-0.0004138590698182188,1e-10,1.002501212897036
1.018860314267356e-10,0,1.018860314267356e-10,0,1.018860314267356e-10,1,1.018860314267356e-10,-0.0001869566400522278,1.018860314267356e-10,1.001908210936645
1.026486259717733e-10,0,1.026486259717733e-10,0,1.026486259717733e-10,1,1.026486259717733e-10,-0.0001290711154698278,1.026486259717733e-10,1.001671750621609
1.041738150618487e-10,0,1.041738150618487e-10,0,1.041738150618487e-10,1,1.041738150618487e-10,-8.566785889281239e-05,1.041738150618487e-10,1.001262181605979
1.072241932419994e-10,0,1.072241932419994e-10,0,1.072241932419994e-10,1,1.072241932419994e-10,-4.74640989231125e-05,1.072241932419994e-10,1.000698453621367
1.133249496023009e-10,0,1.133249496023009e-10,0,1.133249496023009e-10,1,1.133249496023009e-10,-1.130464366300038e-05,1.133249496023009e-10,1.000172902455796
1.255264623229039e-10,0,1.255264623229039e-10,0,1.255264623229039e-10,1,1.255264623229039e-10,4.505326180732257e-06,1.255264623229039e-10,0.9999489551237459
1.448562742652342e-10,0,1.448562742652342e-10,0,1.448562742652342e-10,1,1.448562742652342e-10,2.920705358859326e-06,1.448562742652342e-10,0.9999613444576272
1.756231545437992e-10,0,1.756231545437992e-10,0,1.756231545437992e-10,1,1.756231545437992e-10,4.203911058770567e-06,1.756231545437992e-10,0.9999574769263198
2.371569151009291e-10,0,2.371569151009291e-10,0,2.371569151009291e-10,1,2.371569151009291e-10,3.124217164359567e-06,2.371569151009291e-10,0.9999598710661377
3.60224436215189e-10,0,3.60224436215189e-10,0,3.60224436215189e-10,1,3.60224436215189e-10,4.147109902152963e-06,3.60224436215189e-10,0.9999581374953126
6.063594784437088e-10,0,6.063594784437088e-10,0,6.063594784437088e-10,1,6.063594784437088e-10,3.144105830086742e-06,6.063594784437088e-10,0.9999596053817479
1.098629562900748e-09,0,1.098629562900748e-09,0,1.098629562900748e-09,1,1.098629562900748e-09,4.134413926684671e-06,1.098629562900748e-09,0.999958250649237
1.749314781450374e-09,0,1.749314781450374e-09,0,1.749314781450374e-09,1,1.749314781450374e-09,3.149952364913155e-06,1.749314781450374e-09,0.9999595418833027
2.4e-09,0,2.4e-09,0,2.4e-09,1,2.4e-09,4.12963058833599e-06,2.4e-09,0.9999583025991484
2.410983029146641e-09,0.2196605829328062,2.410983029146641e-09,0,2.410983029146641e-09,1,2.410983029146641e-09,0.0003971389200804266,2.410983029146641e-09,1.003233432839031
2.422311063122e-09,0.4462212624399822,2.422311063122e-09,0,2.422311063122e-09,1,2.422311063122e-09,0.0004322083496849816,2.422311063122e-09,1.003246897836363
2.436155531561e-09,0.7231106312199914,2.436155531561e-09,0,2.436155531561e-09,1,2.436155531561e-09,0.0005139475105441653,2.436155531561e-09,1.002357010245908
2.45e-09,1,2.45e-09,0,2.45e-09,1,2.45e-09,0.000472188481128771,2.45e-09,1.002110604698021
2.451726574621281e-09,1,2.451726574621281e-09,0,2.451726574621281e-09,1,2.451726574621281e-09,6.752737278820689e-05,2.451726574621281e-09,1.0014463418992
